front,back,tags,source
"What's the practical effect of wrapping a tab in dynamic(() => import(...), { ssr: false })?","Self-rate 1-5. If <4, re-read the lesson.",self-quiz check-yourself,react-snooker/chapter-07-mastery-and-interviews/01-production-polish.md
What contrast ratio does Lighthouse demand for body text?,"Self-rate 1-5. If <4, re-read the lesson.",self-quiz check-yourself,react-snooker/chapter-07-mastery-and-interviews/01-production-polish.md
When would you use React.memo?,"Self-rate 1-5. If <4, re-read the lesson.",self-quiz check-yourself,react-snooker/chapter-07-mastery-and-interviews/01-production-polish.md
What's the danger of something && <Foo /> when something could be 0?,"Self-rate 1-5. If <4, re-read the lesson.",self-quiz check-yourself,react-snooker/chapter-07-mastery-and-interviews/01-production-polish.md
"Why does the ""five-rule a11y checklist"" matter more than memorizing all of WCAG?","Self-rate 1-5. If <4, re-read the lesson.",self-quiz check-yourself,react-snooker/chapter-07-mastery-and-interviews/01-production-polish.md
Complete / recall the soundbite from react-snooker/chapter-07-mastery-and-interviews/01-production-polish.md: 'The features work. Now make the app robust. This lesson is t...',"The features work. Now make the app robust. This lesson is the bag of small, high-leverage improvements that separate ""demo-quality"" from ""ship-quality.""",soundbite,react-snooker/chapter-07-mastery-and-interviews/01-production-polish.md
"In react-snooker/chapter-07-mastery-and-interviews/01-production-polish.md: 2.1. Use semantic HTML, not <div> soup?","A <button> is not a <div onClick={...}>. The browser gives you keyboard support, focus rings, and screen-reader announcements for free when you use the right element.",concept,react-snooker/chapter-07-mastery-and-interviews/01-production-polish.md
In react-snooker/chapter-07-mastery-and-interviews/01-production-polish.md: 2.2. Every image must have alt text?,"We don't use <img> heavily — most icons come from lucide-react (which renders SVG with aria-hidden by default). But if you ever add <img src=""/snooker-trophy.png"" />, write alt=""Trophy"" next to it. Decorative images get alt="""" (empty string, not missing).",concept,react-snooker/chapter-07-mastery-and-interviews/01-production-polish.md
"In react-snooker/chapter-07-mastery-and-interviews/01-production-polish.md: 2.3. Tab interfaces need role=""tablist"", role=""tab"", role=""tabpanel""?",Open components/SnookerFantasyLeague.tsx. Find the tab nav. Right now it looks like:,concept,react-snooker/chapter-07-mastery-and-interviews/01-production-polish.md
In react-snooker/chapter-07-mastery-and-interviews/01-production-polish.md: 2.4. Every interactive element must be keyboard-reachable?,Try this: open your app in a browser and press Tab repeatedly. Can you get to every button? Every link? Every team row in the standings?,concept,react-snooker/chapter-07-mastery-and-interviews/01-production-polish.md
In react-snooker/chapter-07-mastery-and-interviews/01-production-polish.md: 2.5. Color contrast: text must be readable?,Open Chrome DevTools → Lighthouse → Accessibility audit. It will flag any text whose contrast ratio drops below 4.5:1 (3:1 for large text).,concept,react-snooker/chapter-07-mastery-and-interviews/01-production-polish.md
In react-snooker/chapter-07-mastery-and-interviews/01-production-polish.md: 3.1. The class-component reality?,Error boundaries are one of the two places React still requires a class component (the other is the componentDidCatch lifecycle that error boundaries themselves use). There is no hook for this. Yet.,concept,react-snooker/chapter-07-mastery-and-interviews/01-production-polish.md
In react-snooker/chapter-07-mastery-and-interviews/01-production-polish.md: 3.3. The interview question this answers?,"> Q: ""How do you handle errors in a React app?"" > > A: ""Three layers. (1) Error boundaries around any component subtree that could crash, with a friendly fallback UI and a logger that ships the error to Sentry. (2) Try/catch around any async work that could reject — fetch failures, JSON parse errors. (3) Defensive null checks in the render path for any data that might be missing. Error boundaries don't catch errors in event handlers or async code, so the three layers complement each other.""",concept,react-snooker/chapter-07-mastery-and-interviews/01-production-polish.md
In react-snooker/chapter-07-mastery-and-interviews/01-production-polish.md: 4.1. When does this fire??,"Whenever a route's server component is doing async work (await, dynamic imports). Right now our app is fully static — all data is in lib/. So loading.tsx will rarely fire in this app.",concept,react-snooker/chapter-07-mastery-and-interviews/01-production-polish.md
"In react-snooker/chapter-07-mastery-and-interviews/01-production-polish.md: 4.2. Why aria-live=""polite""??","Screen readers announce the loading state to the user, but in a non-disruptive way. aria-live=""assertive"" interrupts whatever the user is hearing — too aggressive for a spinner.",concept,react-snooker/chapter-07-mastery-and-interviews/01-production-polish.md
In react-snooker/chapter-07-mastery-and-interviews/01-production-polish.md: 5.1. What to look at?,"- Size — the JS for just this route's code. - First Load JS — the JS the browser downloads when it first hits this route, including shared chunks. - Shared chunks — code split out so that navigating between routes doesn't re-download it.",concept,react-snooker/chapter-07-mastery-and-interviews/01-production-polish.md
In react-snooker/chapter-07-mastery-and-interviews/01-production-polish.md: 5.2. The numbers to worry about?,"For a public-facing app, First Load JS under 200 KB is excellent. Under 500 KB is fine. Over 1 MB is a red flag.",concept,react-snooker/chapter-07-mastery-and-interviews/01-production-polish.md
In react-snooker/chapter-07-mastery-and-interviews/01-production-polish.md: 6.1. The three highest-leverage fixes?,Almost every React app has the same three issues on the first Lighthouse run:,concept,react-snooker/chapter-07-mastery-and-interviews/01-production-polish.md
In react-snooker/chapter-07-mastery-and-interviews/01-production-polish.md: 7.1. The useMemo you already wrote?,"Remember useMemo from Chapter 4? You used it for teamsWithScores. That's the kind of thing that helps interaction performance. Without it, every re-render recomputes scores for every team. With it, that work is done once.",concept,react-snooker/chapter-07-mastery-and-interviews/01-production-polish.md
In react-snooker/chapter-07-mastery-and-interviews/01-production-polish.md: 7.2. React.memo for expensive children?,"If you ever have a chart that re-renders on every parent state change, wrap its export:",concept,react-snooker/chapter-07-mastery-and-interviews/01-production-polish.md
In react-snooker/chapter-07-mastery-and-interviews/01-production-polish.md: 7.3. The React DevTools Profiler?,Install React DevTools (browser extension). Open the Profiler tab. Click record. Click around the app. Stop recording. You'll see a flame graph of what re-rendered and how long it took.,concept,react-snooker/chapter-07-mastery-and-interviews/01-production-polish.md
In react-snooker/chapter-07-mastery-and-interviews/01-production-polish.md: 8.1. Guard against missing data?,``tsx {team.scores ? <TeamCard team={team} /> : <div>No scores yet.</div>} ``,concept,react-snooker/chapter-07-mastery-and-interviews/01-production-polish.md
In react-snooker/chapter-07-mastery-and-interviews/01-production-polish.md: 8.2. Empty states?,"When an array is empty, render an empty state, not a blank gap:",concept,react-snooker/chapter-07-mastery-and-interviews/01-production-polish.md
What's the difference between NEXTPUBLIC* and an unprefixed env var?,"Self-rate 1-5. If <4, re-read the lesson.",self-quiz check-yourself,react-snooker/chapter-07-mastery-and-interviews/02-deployment-and-testing.md
What's a preview deployment and why are they valuable?,"Self-rate 1-5. If <4, re-read the lesson.",self-quiz check-yourself,react-snooker/chapter-07-mastery-and-interviews/02-deployment-and-testing.md
What's the difference between build-time and run-time in Next.js?,"Self-rate 1-5. If <4, re-read the lesson.",self-quiz check-yourself,react-snooker/chapter-07-mastery-and-interviews/02-deployment-and-testing.md
Why is testing pure functions the highest-ROI testing you can do?,"Self-rate 1-5. If <4, re-read the lesson.",self-quiz check-yourself,react-snooker/chapter-07-mastery-and-interviews/02-deployment-and-testing.md
"What does Kent C. Dodds mean by ""the more your tests resemble the way your software is used, the more confidence they can give you""?","Self-rate 1-5. If <4, re-read the lesson.",self-quiz check-yourself,react-snooker/chapter-07-mastery-and-interviews/02-deployment-and-testing.md
Why does Playwright's getByRole('tab') reward you for writing accessible code?,"Self-rate 1-5. If <4, re-read the lesson.",self-quiz check-yourself,react-snooker/chapter-07-mastery-and-interviews/02-deployment-and-testing.md
"What's the testing trophy, and how does it differ from the testing pyramid?","Self-rate 1-5. If <4, re-read the lesson.",self-quiz check-yourself,react-snooker/chapter-07-mastery-and-interviews/02-deployment-and-testing.md
Why include npm run build in CI?,"Self-rate 1-5. If <4, re-read the lesson.",self-quiz check-yourself,react-snooker/chapter-07-mastery-and-interviews/02-deployment-and-testing.md
"What are the 5 tests this app needs, and why does it not need more?","Self-rate 1-5. If <4, re-read the lesson.",self-quiz check-yourself,react-snooker/chapter-07-mastery-and-interviews/02-deployment-and-testing.md
How would you switch from build-time data to live data fetched from an API?,"Self-rate 1-5. If <4, re-read the lesson.",self-quiz check-yourself,react-snooker/chapter-07-mastery-and-interviews/02-deployment-and-testing.md
"Complete / recall the soundbite from react-snooker/chapter-07-mastery-and-interviews/02-deployment-and-testing.md: 'Code that isn't deployed isn't real, and code that isn't tes...'","Code that isn't deployed isn't real, and code that isn't tested isn't trusted. This lesson teaches you to ship the app to the public internet and to write the small set of tests that catch the bugs that actually happen.",soundbite,react-snooker/chapter-07-mastery-and-interviews/02-deployment-and-testing.md
"Complete / recall the soundbite from react-snooker/chapter-07-mastery-and-interviews/02-deployment-and-testing.md: 'Per the project rules, deployment goes through GitHub → Verc...'","Per the project rules, deployment goes through GitHub → Vercel automatically. We are not using vercel deploy from the CLI. We are not using Netlify. We push to GitHub; Vercel pulls from GitHub.",soundbite,react-snooker/chapter-07-mastery-and-interviews/02-deployment-and-testing.md
"Complete / recall the soundbite from react-snooker/chapter-07-mastery-and-interviews/02-deployment-and-testing.md: 'The more your tests resemble the way your software is used, ...'","The more your tests resemble the way your software is used, the more confidence they can give you. — Kent C. Dodds",soundbite,react-snooker/chapter-07-mastery-and-interviews/02-deployment-and-testing.md
Complete / recall the soundbite from react-snooker/chapter-07-mastery-and-interviews/02-deployment-and-testing.md: 'A small project deserves a small test suite. Don't aim for 1...',A small project deserves a small test suite. Don't aim for 100% coverage; aim for the five tests that catch the bugs that actually happen.,soundbite,react-snooker/chapter-07-mastery-and-interviews/02-deployment-and-testing.md
In react-snooker/chapter-07-mastery-and-interviews/02-deployment-and-testing.md: 4.1. Local .env.local?,Create .env.local in the project root (it's already gitignored):,concept,react-snooker/chapter-07-mastery-and-interviews/02-deployment-and-testing.md
In react-snooker/chapter-07-mastery-and-interviews/02-deployment-and-testing.md: 4.2. Vercel environment variables?,"In the Vercel dashboard: Project → Settings → Environment Variables. Add the same keys, but with the production values. Choose which environments they apply to: Production, Preview, Development.",concept,react-snooker/chapter-07-mastery-and-interviews/02-deployment-and-testing.md
In react-snooker/chapter-07-mastery-and-interviews/02-deployment-and-testing.md: What's worth noting?,"- We test the pure functions because they're cheap and high-confidence. Pure-function tests are the highest ROI tests in any codebase. - We test the shape of the return value, not specific scores from real data. Tying tests to real-world results is brittle — when the tournament resets next year, your tests break for the wrong reason. - We test boundary conditions: empty arrays, undefined winners. Bugs hide in the boundaries.",concept,react-snooker/chapter-07-mastery-and-interviews/02-deployment-and-testing.md
In react-snooker/chapter-07-mastery-and-interviews/02-deployment-and-testing.md: What this test catches?,"- Hydration errors — if the server-rendered HTML doesn't match the client tree, Playwright would see a console error. - Routing bugs — if a tab click stops working, the test fails. - Missing accessibility roles — getByRole('tab') only finds elements with the right ARIA. Half of writing E2E tests is being forced to add proper a11y, which is a feature.",concept,react-snooker/chapter-07-mastery-and-interviews/02-deployment-and-testing.md
In react-snooker/chapter-07-mastery-and-interviews/02-deployment-and-testing.md: Why include npm run build??,"Because a passing test suite isn't worth much if the production build is broken. The build is itself a giant smoke test — it type-checks, bundles, and lints everything.",concept,react-snooker/chapter-07-mastery-and-interviews/02-deployment-and-testing.md
In react-snooker/chapter-07-mastery-and-interviews/02-deployment-and-testing.md: Why not run E2E in CI yet??,"Playwright in CI requires a Linux runner with browsers preinstalled, plus more orchestration. It's worth doing eventually. For a personal portfolio project, run E2E locally before pushing big changes.",concept,react-snooker/chapter-07-mastery-and-interviews/02-deployment-and-testing.md
"Can you deliver the 90-second walkthrough from memory, twice in a row, without notes?","Self-rate 1-5. If <4, re-read the lesson.",self-quiz check-yourself,react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md
Can you answer all ten common questions in section 2 with concrete references to this codebase?,"Self-rate 1-5. If <4, re-read the lesson.",self-quiz check-yourself,react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md
"Do you have three ""what would you do differently"" answers ready, all modest and technically real?","Self-rate 1-5. If <4, re-read the lesson.",self-quiz check-yourself,react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md
Have you memorized at least five of the ten vibe-coding prompts?,"Self-rate 1-5. If <4, re-read the lesson.",self-quiz check-yourself,react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md
Can you describe the difference between server components and client components without checking the docs?,"Self-rate 1-5. If <4, re-read the lesson.",self-quiz check-yourself,react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md
Can you tell a STAR-format story about a React bug you fixed?,"Self-rate 1-5. If <4, re-read the lesson.",self-quiz check-yourself,react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md
Have you prepared three questions to ask the interviewer at the end?,"Self-rate 1-5. If <4, re-read the lesson.",self-quiz check-yourself,react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md
Is your GitHub README in the shape described in section 7?,"Self-rate 1-5. If <4, re-read the lesson.",self-quiz check-yourself,react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md
Complete / recall the soundbite from react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md: 'Building the app got you in the room. Talking about it gets ...',"Building the app got you in the room. Talking about it gets you the offer. This is the lesson that turns 1,654 lines of code into a 90-second story.",soundbite,react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md
Complete / recall the soundbite from react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md: 'I want to build a [DOMAIN] app. The data is [DESCRIBE THE DA...',"I want to build a [DOMAIN] app. The data is [DESCRIBE THE DATA SHAPE IN ONE PARAGRAPH]. The user can [DESCRIBE 3-5 USER ACTIONS]. Don't write code yet — just confirm you understand the data and the actions, and propose a 5-tab UI. Push back on anything that's ambiguous.",soundbite,react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md
Complete / recall the soundbite from react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md: 'Define TypeScript interfaces for [the entities]. Be strict —...',"Define TypeScript interfaces for [the entities]. Be strict — no any, no implicit optional fields. Make every invariant explicit with a comment. If two interfaces share fields, use composition rather than inheritance.",soundbite,react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md
Complete / recall the soundbite from react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md: 'Write [N] pure functions that take [INPUTS] and return [OUTP...',"Write [N] pure functions that take [INPUTS] and return [OUTPUTS]. No side effects, no React, no state. The functions should be testable in isolation. Add JSDoc comments explaining each one.",soundbite,react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md
Complete / recall the soundbite from react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md: 'Render [the simplest possible thing] using my types from lib...',Render [the simplest possible thing] using my types from lib/types.ts. Use a functional component with explicit props. No useState. No useMemo. Just JSX over the data. Use inline styles for now.,soundbite,react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md
Complete / recall the soundbite from react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md: 'Add [ONE FEATURE] to [EXISTING COMPONENT]. Don't redesign an...',"Add [ONE FEATURE] to [EXISTING COMPONENT]. Don't redesign anything. Don't refactor unrelated code. If the change touches more than three files, stop and tell me which files, before changing them.",soundbite,react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md
Complete / recall the soundbite from react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md: 'Refactor [SINGLE-COMPONENT FILE] into an orchestrator patter...',Refactor [SINGLE-COMPONENT FILE] into an orchestrator pattern. The orchestrator owns [STATE PIECES] with useState. Tab components receive props and a callback. Use useMemo for [DERIVED VALUE]. Keep all styling identical.,soundbite,react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md
Complete / recall the soundbite from react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md: 'Extract a [COMPONENT NAME] from [PARENT FILE]. Move only the...',Extract a [COMPONENT NAME] from [PARENT FILE]. Move only the JSX that has a single responsibility — [DESCRIBE]. Pass props for [INPUTS]. Don't introduce Context. Don't change behavior.,soundbite,react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md
Complete / recall the soundbite from react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md: 'Generate a Recharts [CHART TYPE] from this data shape: [PAST...',Generate a Recharts [CHART TYPE] from this data shape: [PASTE A SAMPLE ROW]. Bars stacked by [KEY1] and [KEY2]. Use <ResponsiveContainer> and the <ChartCard> wrapper from components/analytics/ChartCard.tsx. Match the existing color palette.,soundbite,react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md
"Complete / recall the soundbite from react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md: 'Audit my [COMPONENT] for: (1) ARIA roles, (2) keyboard reach...'","Audit my [COMPONENT] for: (1) ARIA roles, (2) keyboard reachability, (3) loading and empty states, (4) defensive null checks. Add them in-place without changing the visual design.",soundbite,react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md
Complete / recall the soundbite from react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md: 'Write [3 unit + 1 integration + 1 E2E] tests. Unit tests cov...',"Write [3 unit + 1 integration + 1 E2E] tests. Unit tests cover [PURE FUNCTION] with [3 BOUNDARY CASES]. Integration test renders [COMPONENT] with [REAL DATA] and asserts [VISIBLE BEHAVIOR]. E2E test opens the app and [USER ACTION]. Use Vitest, RTL, Playwright.",soundbite,react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md
Complete / recall the soundbite from react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md: 'Re-read course/README.md any time you want a refresher on th...',Re-read course/README.md any time you want a refresher on the chapter map. The original single-file walkthrough lives at course/SNOOKERFANTASYLEAGUE_COURSE.md for one-stop reading.,soundbite,react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md
In react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md: 1.3. The variant for non-technical interviewers?,If you're talking to a recruiter or a non-engineer hiring manager:,concept,react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md
"In react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md: 2.1. ""Walk me through your folder structure.""?","> ""Top-level: app/ for routes, components/ for UI, lib/ for data and pure logic, course/ for documentation. Inside components/, I split by role, not by type: a tabs/ folder for top-level tab components, a standings/ folder for everything that's only used inside the standings tab, and so on. The advantage is that when I want to delete the analytics tab, I delete one folder and don't have to chase down stragglers in a generic widgets/ directory.""",concept,react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md
"In react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md: 2.2. ""How does state management work in your app?""?","> ""I deliberately don't use Redux or Zustand. The app has two pieces of shared state — the active tab and the selected team — and both live in the top-level SnookerFantasyLeague component as plain useState. Tab-local state, like which round is selected inside the matches tab, lives inside that tab. The rule I follow: lift state only when something else needs it. State libraries are tools for the day a useState tree becomes painful — and that day hasn't come for an 8-team app.""",concept,react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md
"In react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md: 2.3. ""How do you decide when to extract a component?""?","> ""Two triggers. First, when I copy-paste the same JSX twice — the second time I write a function. Second, when a piece of JSX has a name: 'this is a stat card,' 'this is a path step.' Naming forces extraction. I avoid premature extraction because over-componentized React is just as painful as under-componentized — you end up chasing props through ten files instead of two.""",concept,react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md
"In react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md: 2.4. ""How do you handle data fetching?""?","> ""Right now this app's data is hardcoded — eight teams, ~60 matches, all in lib/. So technically there's no fetching. The way I'd add it: convert app/page.tsx to an async server component, await fetch from a sports-results API at request time, and pass the data down. The pure scoring functions in lib/scoring.ts would not change at all. That's the value of separating data from logic from UI.""",concept,react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md
"In react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md: 2.5. ""What's the trade-off between server and client components?""?","> ""Server components run only on the server. They can read environment variables and talk to databases, but they can't use useState or event handlers. Client components run in the browser. They have hooks and interactivity, but they bloat the JS bundle. The default in App Router is server, and I push 'use client' down to leaves — only the orchestrator and any tab that uses useState get that directive. The static parts above stay server-rendered.""",concept,react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md
"In react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md: 2.6. ""How do you optimize performance in React?""?","> ""Three layers. First, the render layer — useMemo for derived data, React.memo for expensive components, but only after profiling says I need them. Second, the bundle layer — next/dynamic for code-splitting heavy tabs like analytics with Recharts. Third, the paint layer — loading.tsx for instant skeletons during transitions. I never optimize before measuring; the React DevTools Profiler is my first stop.""",concept,react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md
"In react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md: 2.7. ""How do you handle errors?""?","> ""An error boundary at the root catches anything thrown during render and shows a friendly fallback. Async errors don't bubble through error boundaries, so I wrap fetches in try/catch and surface the message in the UI. In production I'd ship componentDidCatch output to Sentry. And I lean hard on TypeScript to make 'this object might be undefined' a compile-time error rather than a runtime one.""",concept,react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md
"In react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md: 2.8. ""What's your testing strategy?""?","> ""Five tests for this app. Three Vitest unit tests on the pure scoring functions — those are the highest ROI tests in the codebase. One React Testing Library integration test that renders the standings tab and asserts every team name is in the DOM. One Playwright E2E that confirms tab switching works. Plus the full TypeScript build, which is itself a giant static test. I aim for confidence, not coverage percentage.""",concept,react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md
"In react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md: 2.9. ""How would you scale this to 1,000 teams?""?","> ""Three things change. First, the data moves out of lib/ into a database — Postgres for relational picks-vs-matches, with a real foreign key instead of array-index correspondence. Second, the orchestrator's useMemo over all teams becomes a paginated server-side query — you don't render 1,000 rows in a table. Third, the Recharts visualizations either get aggregated server-side or switch to a canvas-based library because SVG can't draw 1,000 bars. None of those changes touch the UI layer's component shape — that's a deliberate result of the data/logic/UI separation.""",concept,react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md
"In react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md: 2.10. ""What would you do differently?""?","This is the one that trips most candidates. They say ""nothing."" Wrong answer. The right answer:",concept,react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md
In react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md: 3.1. The project-shaping prompt?,"> ""I want to build a [DOMAIN] app. The data is [DESCRIBE THE DATA SHAPE IN ONE PARAGRAPH]. The user can [DESCRIBE 3-5 USER ACTIONS]. Don't write code yet — just confirm you understand the data and the actions, and propose a 5-tab UI. Push back on anything that's ambiguous.""",concept,react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md
In react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md: 3.2. The data-modeling prompt?,"> ""Define TypeScript interfaces for [the entities]. Be strict — no any, no implicit optional fields. Make every invariant explicit with a comment. If two interfaces share fields, use composition rather than inheritance.""",concept,react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md
In react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md: 3.3. The pure-logic prompt?,"> ""Write [N] pure functions that take [INPUTS] and return [OUTPUTS]. No side effects, no React, no state. The functions should be testable in isolation. Add JSDoc comments explaining each one.""",concept,react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md
In react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md: 3.4. The first-component prompt?,"> ""Render [the simplest possible thing] using my types from lib/types.ts. Use a functional component with explicit props. No useState. No useMemo. Just JSX over the data. Use inline styles for now.""",concept,react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md
In react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md: 3.5. The progressive-enhancement prompt?,"> ""Add [ONE FEATURE] to [EXISTING COMPONENT]. Don't redesign anything. Don't refactor unrelated code. If the change touches more than three files, stop and tell me which files, before changing them.""",concept,react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md
In react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md: 3.6. The state-and-tabs prompt?,"> ""Refactor [SINGLE-COMPONENT FILE] into an orchestrator pattern. The orchestrator owns [STATE PIECES] with useState. Tab components receive props and a callback. Use useMemo for [DERIVED VALUE]. Keep all styling identical.""",concept,react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md
In react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md: 3.7. The composition prompt?,"> ""Extract a [COMPONENT NAME] from [PARENT FILE]. Move only the JSX that has a single responsibility — [DESCRIBE]. Pass props for [INPUTS]. Don't introduce Context. Don't change behavior.""",concept,react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md
In react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md: 3.8. The charting prompt?,"> ""Generate a Recharts [CHART TYPE] from this data shape: [PASTE A SAMPLE ROW]. Bars stacked by [KEY1] and [KEY2]. Use <ResponsiveContainer> and the <ChartCard> wrapper from components/analytics/ChartCard.tsx. Match the existing color palette.""",concept,react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md
In react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md: 3.9. The production-polish prompt?,"> ""Audit my [COMPONENT] for: (1) ARIA roles, (2) keyboard reachability, (3) loading and empty states, (4) defensive null checks. Add them in-place without changing the visual design.""",concept,react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md
In react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md: 3.10. The testing prompt?,"> ""Write [3 unit + 1 integration + 1 E2E] tests. Unit tests cover [PURE FUNCTION] with [3 BOUNDARY CASES]. Integration test renders [COMPONENT] with [REAL DATA] and asserts [VISIBLE BEHAVIOR]. E2E test opens the app and [USER ACTION]. Use Vitest, RTL, Playwright.""",concept,react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md
"In react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md: 5.2. ""Why didn't you use Redux / Zustand / TanStack Query?""?","> ""Because the app has two pieces of shared state and zero remote data. Redux solves a problem this app doesn't have yet. TanStack Query solves a problem this app will have the day I add live API data — and that's the day I'd pull it in. Premature library adoption is a cost: extra learning, extra surface area for bugs, extra bundle size. I add libraries when local code starts to suffer, not preemptively.""",concept,react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md
"In react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md: 5.3. ""How would I know if a feature you added broke something?""?","> ""The CI pipeline runs lint, type-check, unit tests, integration tests, and the production build on every PR. The Playwright E2E covers the tab-switching happy path. Vercel preview deployments give a clickable URL on every PR for visual review. Beyond that, I'd want a real user-tracking and error-tracking layer in production — Sentry for crashes, PostHog or similar for usage. None of that is in the project yet because it's a personal app, but I'd add it on day one of a paid project.""",concept,react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md
"In react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md: 5.4. ""What's the most React-specific bug you've fixed?""?","Tell a story. The structure is STAR: Situation, Task, Action, Result.",concept,react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md
In react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md: 6.1. About the codebase?,"- ""What's the one part of your codebase that everyone on the team agrees needs a rewrite, but nobody has time for?""",concept,react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md
In react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md: 6.2. About the team?,"- ""How do you decide what's worth a unit test vs. an integration test on this team?""",concept,react-snooker/chapter-07-mastery-and-interviews/03-interview-narrative.md
Complete / recall the soundbite from react-snooker/chapter-07-mastery-and-interviews/README.md: 'You can build it. Now learn to ship it and talk about it. Th...',You can build it. Now learn to ship it and talk about it. This chapter is the difference between a junior developer who finished a tutorial and an engineer who can stand behind their work in an interview.,soundbite,react-snooker/chapter-07-mastery-and-interviews/README.md
