front,back,tags,source
Complete / recall the soundbite from ai-interview/chapter-04-live-scenarios/01-live-pair-programming.md: 'Build a function that takes a list of users and returns the ...',"Build a function that takes a list of users and returns the top 3 by signup recency, only including users who have verified emails. Plus three tests. You have 45 minutes.",soundbite,ai-interview/chapter-04-live-scenarios/01-live-pair-programming.md
"Complete / recall the soundbite from ai-interview/chapter-04-live-scenarios/01-live-pair-programming.md: 'So I need a function: input is a list of users, output is th...'","So I need a function: input is a list of users, output is the top 3 by signup recency, filtering out unverified. Two questions: how is signup recency stored — timestamp, ISO string, Date? And if there are fewer than 3 verified users, do I return what I have or throw?",soundbite,ai-interview/chapter-04-live-scenarios/01-live-pair-programming.md
"Complete / recall the soundbite from ai-interview/chapter-04-live-scenarios/01-live-pair-programming.md: 'Generate a TypeScript interface for User with id (string), e...'","Generate a TypeScript interface for User with id (string), email (string), signupAt (ISO string), emailVerified (boolean). Strict mode. Single file. No tests.",soundbite,ai-interview/chapter-04-live-scenarios/01-live-pair-programming.md
Complete / recall the soundbite from ai-interview/chapter-04-live-scenarios/01-live-pair-programming.md: 'Write three Vitest tests for getTopRecentVerifiedUsers. Case...',Write three Vitest tests for getTopRecentVerifiedUsers. Cases: (1) returns 3 users sorted newest-first when 5 verified candidates exist; (2) returns only 2 when only 2 verified candidates exist; (3) returns empty array when input is empty. Use describe/it. One assertion each.,soundbite,ai-interview/chapter-04-live-scenarios/01-live-pair-programming.md
"Complete / recall the soundbite from ai-interview/chapter-04-live-scenarios/01-live-pair-programming.md: 'OK, the AI sorted ascending instead of descending. I'll patc...'","OK, the AI sorted ascending instead of descending. I'll patch the comparator. One-line fix.",soundbite,ai-interview/chapter-04-live-scenarios/01-live-pair-programming.md
"Complete / recall the soundbite from ai-interview/chapter-04-live-scenarios/01-live-pair-programming.md: 'OK, before I move on — does this approach feel right to you,...'","OK, before I move on — does this approach feel right to you, or would you want to see something different?",soundbite,ai-interview/chapter-04-live-scenarios/01-live-pair-programming.md
Complete / recall the soundbite from ai-interview/chapter-04-live-scenarios/01-live-pair-programming.md: 'Now moving on to tests. I'll write three....',Now moving on to tests. I'll write three.,soundbite,ai-interview/chapter-04-live-scenarios/01-live-pair-programming.md
"Complete / recall the soundbite from ai-interview/chapter-04-live-scenarios/01-live-pair-programming.md: 'OK, I think this is a good stopping point. Quick summary: I ...'","OK, I think this is a good stopping point. Quick summary: I built [function], tested it for [cases], and identified [N] things I'd want to address before shipping. The biggest of those is [one]. Want me to dig into any part of this?",soundbite,ai-interview/chapter-04-live-scenarios/01-live-pair-programming.md
In ai-interview/chapter-04-live-scenarios/01-live-pair-programming.md: 1.3. AI-Augmented Take-Home?,"> ""Build this small project. AI is fine. Submit a PR within 48 hours plus a 5-minute Loom walking through your decisions.""",concept,ai-interview/chapter-04-live-scenarios/01-live-pair-programming.md
In ai-interview/chapter-04-live-scenarios/01-live-pair-programming.md: Step 1 (5–10 seconds): Re-state the problem?,"> ""OK, so you want a function that takes [input] and returns [output], and the constraints are [constraint 1] and [constraint 2]. Did I understand correctly?""",concept,ai-interview/chapter-04-live-scenarios/01-live-pair-programming.md
In ai-interview/chapter-04-live-scenarios/01-live-pair-programming.md: Step 3 (20–40 seconds): State your approach in plain English?,"> ""My plan is: define the type first, then write a pure function that handles the happy path, then add the edge cases I just asked about, then write three unit tests covering those cases.""",concept,ai-interview/chapter-04-live-scenarios/01-live-pair-programming.md
"In ai-interview/chapter-04-live-scenarios/01-live-pair-programming.md: Step 4 (40–60 seconds): Open the AI tool, write the first prompt deliberately?","Do not paste. Type. Out loud, narrate the components from Lesson 3.1:",concept,ai-interview/chapter-04-live-scenarios/01-live-pair-programming.md
In ai-interview/chapter-04-live-scenarios/01-live-pair-programming.md: 3.1. The pre-prompt narration?,"Before each prompt, narrate what you are about to ask and why.",concept,ai-interview/chapter-04-live-scenarios/01-live-pair-programming.md
In ai-interview/chapter-04-live-scenarios/01-live-pair-programming.md: 4.1. After the prompt produces output?,Read it line by line. Out loud. Two of three candidates skim and accept; you read and verify. The interviewer's notes will reflect that.,concept,ai-interview/chapter-04-live-scenarios/01-live-pair-programming.md
In ai-interview/chapter-04-live-scenarios/01-live-pair-programming.md: 4.2. Before accepting a refactor?,"If the AI is changing existing code, always slow down. ""Let me read the diff before I accept."" The interviewer hears: this person catches accidental changes. Senior signal.",concept,ai-interview/chapter-04-live-scenarios/01-live-pair-programming.md
"In ai-interview/chapter-04-live-scenarios/01-live-pair-programming.md: 4.3. Right before you say ""I think we are done""?","Take 30 seconds. Re-read the requirement. Walk through one input mentally. Catch one off-by-one or null-handling miss before the interviewer does. Often the difference between an offer and a ""not quite this round.""",concept,ai-interview/chapter-04-live-scenarios/01-live-pair-programming.md
"In ai-interview/chapter-04-live-scenarios/01-live-pair-programming.md: 4.4. When the interviewer says ""Hmm...""?","If the interviewer makes a hesitant noise, stop typing. Look up. Say: ""You sound like you might be seeing something. Want to share?"" This converts a potential pothole into a teaching moment for them and survives many close calls.",concept,ai-interview/chapter-04-live-scenarios/01-live-pair-programming.md
"In ai-interview/chapter-04-live-scenarios/01-live-pair-programming.md: 5.2. The ""skip the constraint"" speed-prompt?",You skip the constraints because you want to move fast. The output sprawls. You spend 10 minutes cleaning up. Net negative.,concept,ai-interview/chapter-04-live-scenarios/01-live-pair-programming.md
In ai-interview/chapter-04-live-scenarios/01-live-pair-programming.md: 5.3. The fix?,"Before each prompt under observation, count to three in your head. ""Three. Two. One."" Three seconds of breathing space between thinking and typing. It feels long. It is fast.",concept,ai-interview/chapter-04-live-scenarios/01-live-pair-programming.md
In ai-interview/chapter-04-live-scenarios/01-live-pair-programming.md: What NOT to do?,"- Apologize for the AI. ""Sorry, the AI is being weird."" Sounds like deflection. - Argue with the AI. ""No, I told you not to..."" — pointless on screen. - Panic-accept. The diff is wrong but you accept it because you do not know what to do. - Switch to typing it yourself silently. The narration died; the interviewer is now staring at your hands.",concept,ai-interview/chapter-04-live-scenarios/01-live-pair-programming.md
In ai-interview/chapter-04-live-scenarios/01-live-pair-programming.md: What to do?,"1. Pause. ""OK, this is not what I asked for."" 2. Diagnose out loud. ""It overshot — refactored the parent. I will reject this and re-prompt with explicit scope."" 3. Re-prompt. Narrate the new prompt's added constraint. 4. Move on.",concept,ai-interview/chapter-04-live-scenarios/01-live-pair-programming.md
In ai-interview/chapter-04-live-scenarios/01-live-pair-programming.md: Minute 0:00–1:00 — Re-state and clarify?,"> ""So I need a function: input is a list of users, output is the top 3 by signup recency, filtering out unverified. Two questions: how is signup recency stored — timestamp, ISO string, Date? And if there are fewer than 3 verified users, do I return what I have or throw?""",concept,ai-interview/chapter-04-live-scenarios/01-live-pair-programming.md
In ai-interview/chapter-04-live-scenarios/01-live-pair-programming.md: Minute 17:00–25:00 — Debug?,The failing test: returns 3 users newest-first. Debug. The output is correct in count but the order is oldest-first. Look at the function. The sort is wrong direction.,concept,ai-interview/chapter-04-live-scenarios/01-live-pair-programming.md
In ai-interview/chapter-04-live-scenarios/01-live-pair-programming.md: 12.1. Over-narration?,Talking nonstop. The interviewer cannot think. Pause every 30–60 seconds. Silence is allowed.,concept,ai-interview/chapter-04-live-scenarios/01-live-pair-programming.md
In ai-interview/chapter-04-live-scenarios/01-live-pair-programming.md: 12.2. Under-narration?,Typing silently. The interviewer cannot read your process. Default to narrating each prompt and each diff review.,concept,ai-interview/chapter-04-live-scenarios/01-live-pair-programming.md
In ai-interview/chapter-04-live-scenarios/01-live-pair-programming.md: 12.3. Selling the AI instead of yourself?,"Saying things like ""watch how fast this is with AI"". The interview is about you, not the tool. Talk about your decisions; the AI is in the background.",concept,ai-interview/chapter-04-live-scenarios/01-live-pair-programming.md
In ai-interview/chapter-04-live-scenarios/01-live-pair-programming.md: 12.4. Hiding the AI?,Some candidates open the AI panel offscreen and quietly use it. The interviewer notices. Be visible. The AI is part of your toolset; do not be secretive.,concept,ai-interview/chapter-04-live-scenarios/01-live-pair-programming.md
Can you list the four-step diagnosis flowchart from memory?,"Self-rate 1-5. If <4, re-read the lesson.",self-quiz check-yourself,ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md
Can you list the seven AI-specific failure-mode signatures?,"Self-rate 1-5. If <4, re-read the lesson.",self-quiz check-yourself,ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md
Can you describe a recent bug you fixed that fits one of the seven signatures?,"Self-rate 1-5. If <4, re-read the lesson.",self-quiz check-yourself,ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md
"Can you deliver the section-7 ""AI introduced a regression"" answer in under 60 seconds?","Self-rate 1-5. If <4, re-read the lesson.",self-quiz check-yourself,ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md
Have you done at least one of the three practice drills?,"Self-rate 1-5. If <4, re-read the lesson.",self-quiz check-yourself,ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md
Complete / recall the soundbite from ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md: 'Here is some code an LLM produced. There is a bug. Fix it. Y...',Here is some code an LLM produced. There is a bug. Fix it. You can use AI tools — or not. Walk me through your process.,soundbite,ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md
"Complete / recall the soundbite from ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md: 'Spotting move: ""Let me check that this import actually exist...'","Spotting move: ""Let me check that this import actually exists in the package...""",soundbite,ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md
"Complete / recall the soundbite from ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md: 'Spotting move: ""Let me trace this with an empty input...""...'","Spotting move: ""Let me trace this with an empty input...""",soundbite,ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md
"Complete / recall the soundbite from ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md: 'Spotting move: ""Wait — let me look at what the test was orig...'","Spotting move: ""Wait — let me look at what the test was originally asserting...""",soundbite,ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md
"Complete / recall the soundbite from ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md: 'Spotting move: ""Let me run this regex against five concrete ...'","Spotting move: ""Let me run this regex against five concrete examples...""",soundbite,ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md
"Complete / recall the soundbite from ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md: 'Spotting move: ""Is this still the recommended pattern in cur...'","Spotting move: ""Is this still the recommended pattern in current [framework]?""",soundbite,ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md
"Complete / recall the soundbite from ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md: 'Spotting move: ""Let me grep for empty catch blocks in this f...'","Spotting move: ""Let me grep for empty catch blocks in this file...""",soundbite,ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md
"Complete / recall the soundbite from ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md: 'Spotting move: ""Is this function mutating its input or retur...'","Spotting move: ""Is this function mutating its input or returning new state?""",soundbite,ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md
"Complete / recall the soundbite from ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md: 'OK, before I run anything, let me read what the code says it...'","OK, before I run anything, let me read what the code says it does.",soundbite,ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md
Complete / recall the soundbite from ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md: 'My first hypothesis is that the issue is in [specific line]....',My first hypothesis is that the issue is in [specific line]. I think it is [specific failure mode]. Let me confirm.,soundbite,ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md
Complete / recall the soundbite from ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md: 'Quickest way to test that — call the function with [specific...',"Quickest way to test that — call the function with [specific input], observe [specific output].",soundbite,ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md
Complete / recall the soundbite from ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md: 'Confirmed. Now I can fix it....',Confirmed. Now I can fix it.,soundbite,ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md
Complete / recall the soundbite from ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md: 'Refuted. Hypothesis updated — let me check [next thing]....',Refuted. Hypothesis updated — let me check [next thing].,soundbite,ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md
Complete / recall the soundbite from ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md: 'Two ways to fix this: [A] or [B]. A is the smaller change bu...',Two ways to fix this: [A] or [B]. A is the smaller change but it does not handle [edge case]. B is bigger but more correct. I'll go with B and explain the trade-off.,soundbite,ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md
"Complete / recall the soundbite from ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md: 'OK, the function takes picks and winners arrays, iterates wi...'","OK, the function takes picks and winners arrays, iterates with i = 0; i <= picks.length, and adds 3 for matches, 1 otherwise. Returns total.",soundbite,ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md
"Complete / recall the soundbite from ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md: 'Let me confirm — running the test mentally: i=0, A===A, +3. ...'","Let me confirm — running the test mentally: i=0, A===A, +3. i=1, B===X, +1. i=2, C===C, +3. i=3, undefined===undefined, +3. Total: 10. But the test says 8. So my hypothesis is wrong about the magnitude.",soundbite,ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md
Complete / recall the soundbite from ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md: 'Actually I think the test message has the wrong actual — run...',"Actually I think the test message has the wrong actual — running it gives 10. The test expects 7 and gets 10, not 8 as the message claims. The bug is real, just bigger than the message suggested.",soundbite,ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md
Complete / recall the soundbite from ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md: 'Walk me through what you do when you discover the AI's recen...',Walk me through what you do when you discover the AI's recent change broke something.,soundbite,ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md
Complete / recall the soundbite from ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md: 'Your last response had a bug. The bug was [specific behavior...',Your last response had a bug. The bug was [specific behavior]. Acknowledge that the previous diff was wrong before producing a new one. Show me where you went wrong.,soundbite,ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md
Complete / recall the soundbite from ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md: 'What logging would you add to make sure this does not regres...',What logging would you add to make sure this does not regress silently?,soundbite,ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md
In ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md: 3.1. The plausible-but-fabricated API?,The code calls a method that does not exist. Or it calls a method with the wrong parameter order. Or it imports a function from a module that exports something almost-but-not-quite the same name.,concept,ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md
In ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md: 3.2. The off-by-one in array logic?,"AI is uneven on array boundary conditions. It will write for (let i = 0; i <= arr.length; i++) or arr.slice(0, n - 1) when you wanted slice(0, n). Often the test for the happy path passes, and the boundary fails.",concept,ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md
"In ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md: 3.3. The ""fixed"" test?","The test was failing. The AI made it pass — by changing the assertion, not the implementation. Tests are now green; behavior is still wrong.",concept,ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md
"In ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md: 3.4. The ""almost-correct"" regex / SQL / glob?",AI is excellent at producing regexes and SQL that look right and silently mismatch. Common: a regex that allows or rejects one extra character; an SQL JOIN that should be LEFT JOIN; a glob that matches *.tsx when the codebase has .ts and .tsx mixed.,concept,ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md
In ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md: 3.5. The deprecated pattern?,"The code uses an API that was correct in 2022 and incorrect now. Common in fast-moving frameworks: Next.js pages/ patterns in an App Router project, React componentWillMount, deprecated Node APIs.",concept,ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md
In ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md: 3.6. The silently-swallowed error?,AI loves try { ... } catch (e) {} for any operation that could throw. The error gets swallowed. The bug surfaces three layers downstream as a confused null.,concept,ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md
In ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md: 3.7. The unintended state mutation?,"AI sometimes mutates objects passed in as arguments instead of returning new ones. Real-world bug: a Redux reducer that mutates state, breaking React's diff detection.",concept,ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md
In ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md: 4.1. The first sentence — declare what you are doing?,"> ""OK, before I run anything, let me read what the code says it does.""",concept,ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md
In ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md: 4.3. The confirmation — run a tiny experiment?,"> ""Quickest way to test that — call the function with [specific input], observe [specific output].""",concept,ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md
In ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md: Step 1 — Read?,"> ""OK, the function takes picks and winners arrays, iterates with i = 0; i <= picks.length, and adds 3 for matches, 1 otherwise. Returns total.""",concept,ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md
In ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md: Step 2 — Hypothesis (plant the flag)?,"> ""My first hypothesis: the loop condition is <= instead of <. That's an off-by-one. It runs one extra iteration where both picks[i] and winners[i] are undefined, undefined === undefined is true, so it adds 3. Test expects 7, got 8. The 8 = 2 correct + 1 wrong + 1 phantom 'correct' from the off-by-one. Hypothesis matches.""",concept,ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md
In ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md: Step 3 — Confirm?,"> ""Let me confirm — running the test mentally: i=0, A===A, +3. i=1, B===X, +1. i=2, C===C, +3. i=3, undefined===undefined, +3. Total: 10. But the test says 8. So my hypothesis is wrong about the magnitude.""",concept,ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md
In ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md: Step 4 — Re-read more carefully?,"> ""OK — the loop condition runs i = 0, 1, 2, 3. At i=3, picks[3] and winners[3] are both undefined. The condition picks[i] === winners[i] is undefined === undefined === true, so we add 3. That should give us 10, not 8. So either I'm misreading or the test framework cuts something off...""",concept,ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md
In ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md: Step 5 — Fix and narrate?,"> ""Two options for the fix. [A] Change <= to <. [B] Add a length-equality precondition with a thrown error. A is the minimum fix. B is more defensive but assumes the caller might pass mismatched arrays. The function's contract isn't documented, so I'll do A and add a comment that the caller is responsible for matched lengths.""",concept,ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md
In ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md: Re-prompt when?,- The bug requires a structural change you do not want to make manually. - The diff would be larger than what is reasonable to type by hand. - The original prompt was missing a constraint and adding it would fix the issue cleanly. - You are short on time and the AI's pattern-matching beats your typing.,concept,ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md
In ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md: Fix yourself when?,- The bug is a single character / single line. - The bug is in code the AI keeps re-introducing despite your prompts. - You need to ensure no surrounding code changes (high blast radius). - You can explain the fix faster than you can write a precise prompt for it.,concept,ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md
In ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md: The interview soundbite?,"> ""My rule: re-prompt for structural changes I would otherwise have to think hard about. Fix manually for one-character bugs and for high-blast-radius code where I need precision. The rule is not 'always one or the other'; it is 'use the right tool for the change size and blast radius.'""",concept,ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md
In ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md: When AI-debugging works?,"- You give the AI new information it did not have. (""Here is the failing test message: ..."") - You give it a tight scope. (""Patch only the loop condition in lib/scoring.ts."") - You explicitly tell it to revert its previous attempt and start over.",concept,ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md
In ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md: When AI-debugging fails?,"- You vaguely ask ""fix it"" — the AI guesses, often the same way as before. - You forgot to mention what's wrong. The AI sees green tests and thinks you are confused. - You let the AI keep iterating without verifying each iteration.",concept,ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md
In ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md: 10.1. The seven-signature drill?,Take a working file from your codebase. Have a friend introduce one of the seven failure modes from section 3 (without telling you which). Time yourself debugging. Repeat with each of the seven.,concept,ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md
In ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md: 10.2. The fake-AI-output drill?,"Find a small open-source repo. Pretend an LLM wrote it. Read it as if you were debugging — annotate any place that smells like one of the seven signatures. Compare your annotations to the project's git log; were the warts there real, or did you imagine them?",concept,ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md
In ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md: 10.3. The recorded-debug drill?,Same setup as Lesson 4.1. Record yourself debugging. Watch back. Note every silent stretch over 15 seconds. Each silent stretch is a missed narration opportunity.,concept,ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md
"In ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md: 11.1. Skipping the ""read first""?","Under stress, candidates jump straight to running. You miss bugs that the code itself reveals. Read first, run second.",concept,ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md
In ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md: 11.2. Over-trusting your hypothesis?,"Two minutes spent defending a wrong hypothesis is two minutes wasted. The 30-second confirmation rule prevents this — if you cannot confirm in 30 seconds, the hypothesis is probably wrong.",concept,ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md
In ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md: 11.3. Fixing without testing the fix?,"You found a bug. You patched it. You celebrate. Always re-run. Sometimes the ""fix"" introduces a different bug. Until the test is green, you are not done.",concept,ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md
In ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md: 11.4. Ignoring the seven signatures?,"If you spot a bug pattern in section 3, say its name. The interviewer hears: this person has seen this pattern before. Senior signal.",concept,ai-interview/chapter-04-live-scenarios/02-debugging-ai-bugs.md
Can you list the eleven-item review checklist from memory?,"Self-rate 1-5. If <4, re-read the lesson.",self-quiz check-yourself,ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md
Can you name the three categories of senior comment with an example each?,"Self-rate 1-5. If <4, re-read the lesson.",self-quiz check-yourself,ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md
Can you name the three categories of non-senior comment to avoid?,"Self-rate 1-5. If <4, re-read the lesson.",self-quiz check-yourself,ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md
Can you walk a panel through a small AI-generated PR with the structural-then-line-by-line-then-summary rhythm?,"Self-rate 1-5. If <4, re-read the lesson.",self-quiz check-yourself,ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md
"Can you handle the ""AI-generated PRs from a teammate"" cultural question without being dismissive?","Self-rate 1-5. If <4, re-read the lesson.",self-quiz check-yourself,ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md
Complete / recall the soundbite from ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md: 'The third live format: a panel opens a PR on the shared scre...',"The third live format: a panel opens a PR on the shared screen and says ""review this."" What they are testing is whether you have an AI-aware reviewing checklist that catches things their juniors miss.",soundbite,ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md
Complete / recall the soundbite from ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md: 'Here is a PR one of our junior engineers submitted. They use...',Here is a PR one of our junior engineers submitted. They used AI assistance. Review it as if you're the senior on the team. Walk us through your thinking.,soundbite,ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md
"Complete / recall the soundbite from ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md: 'This is fine in isolation, but useUserScores is going to be ...'","This is fine in isolation, but useUserScores is going to be called inside <TeamRow>, which itself is rendered in a list of 50. That means 50 hook invocations per render. We should hoist this up.",soundbite,ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md
Complete / recall the soundbite from ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md: 'The empty catch on line 47 will swallow the network error. W...',The empty catch on line 47 will swallow the network error. We will not see the failure in our metrics. Either rethrow or log.,soundbite,ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md
Complete / recall the soundbite from ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md: 'This name useThing will not survive a year. In six months so...',This name useThing will not survive a year. In six months someone will grep for the actual feature and miss this entirely. Suggest useTeamScoreSubscription or similar.,soundbite,ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md
Complete / recall the soundbite from ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md: 'I would refactor this whole module....',I would refactor this whole module.,soundbite,ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md
"Complete / recall the soundbite from ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md: 'OK, let me start with the high-level — read the PR descripti...'","OK, let me start with the high-level — read the PR description, then walk the diff. I'll call out things as I see them.",soundbite,ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md
Complete / recall the soundbite from ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md: 'Description: Add a helper to surface the top 3 most recent v...',Description: Add a helper to surface the top 3 most recent verified users.,soundbite,ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md
Complete / recall the soundbite from ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md: 'Two files in the diff: the implementation and one test. Desc...',Two files in the diff: the implementation and one test. Description matches scope. No new dependencies. Good baseline.,soundbite,ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md
"Complete / recall the soundbite from ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md: 'To summarize: I'd block this PR on three things — the type, ...'","To summarize: I'd block this PR on three things — the type, the comparator (which has two bugs), and the missing real tests. I'd note the empty catch and the hardcoded 3 as non-blocking but should-fix. Three blockers, two suggestions.",soundbite,ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md
"Complete / recall the soundbite from ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md: 'Bad: ""Whoever wrote this didn't think about..."" Good: ""This ...'","Bad: ""Whoever wrote this didn't think about..."" Good: ""This pattern doesn't handle the case where...""",soundbite,ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md
Complete / recall the soundbite from ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md: 'What questions would you ask the author before approving?...',What questions would you ask the author before approving?,soundbite,ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md
Complete / recall the soundbite from ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md: 'How do you talk to a teammate who consistently submits AI-ge...',How do you talk to a teammate who consistently submits AI-generated PRs you have to clean up?,soundbite,ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md
